TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
1846,2022,Fork Set,Kitchen,Main,Sale,2025-12-09,-38,32.35,-1229.3,SO-18708,Customer Sale,121,83,warehouse2,Transaction processed for Main location,system,2025-12-09
1847,1571,CozyNights Sleeping Bag,Camping,Backup,Return,2025-10-06,5,99.82,499.12,RET-79020,Customer Return,60,65,system,Transaction processed for Backup location,system,2025-10-06
1848,3033,Women's Performance Ski Boots,Ski,Main,Adjustment,2026-01-27,5,376.2,1881.0,ADJ-1848,Cycle Count,105,110,warehouse1,Transaction processed for Main location,system,2026-01-27
1849,3071,Ski Boot Bag - Premium,Ski,Main,Damage,2025-07-27,-7,46.08,-322.56,DMG-1849,Shipping Damage,122,115,warehouse1,Transaction processed for Main location,system,2025-07-27
1850,1551,BaseCamp Folding Table,Camping,Regional,Adjustment,2025-09-05,-3,71.85,-215.55,ADJ-1850,Cycle Count,159,156,system,Transaction processed for Regional location,system,2025-09-05
1851,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Backup,Receipt,2025-11-01,194,603.98,117172.98,PO-2416,Purchase Order Receipt,56,250,system,Transaction processed for Backup location,system,2025-11-01
1852,3072,Hand Warmers - 10 Pack,Ski,Backup,Sale,2025-10-08,-38,11.62,-441.56,SO-93264,Customer Sale,213,175,system,Transaction processed for Backup location,system,2025-10-08
1853,1581,LED Headlamp - Rechargeable,Camping,Main,Sale,2025-08-03,-8,55.53,-444.24,SO-37196,Customer Sale,162,154,warehouse1,Transaction processed for Main location,system,2025-08-03
1854,2071,Baking Pan,Kitchen,Backup,Sale,2026-04-19,-33,23.09,-761.97,SO-90605,Customer Sale,124,91,system,Transaction processed for Backup location,system,2026-04-19
1855,1563,CompactCook Camping Stove,Camping,Main,Adjustment,2026-04-14,10,63.43,634.3,ADJ-1855,Cycle Count,6,16,system,Transaction processed for Main location,system,2026-04-14
1856,1521,Adventurer Pro Backpack,Camping,Backup,Sale,2025-08-12,-40,114.97,-4598.8,SO-96133,Customer Sale,109,69,system,Transaction processed for Backup location,system,2025-08-12
1857,2091,Spatula,Kitchen,Main,Receipt,2025-08-15,142,8.36,1187.05,PO-2615,Purchase Order Receipt,52,194,system,Transaction processed for Main location,system,2025-08-15
1858,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Receipt,2025-09-19,29,62.12,1801.45,PO-1076,Purchase Order Receipt,15,44,system,Transaction processed for Backup location,system,2025-09-19
1859,1543,TrekStar Hiking Sandals,Camping,Backup,Sale,2025-12-24,-29,62.07,-1800.03,SO-33409,Customer Sale,71,42,warehouse2,Transaction processed for Backup location,system,2025-12-24
1860,1571,CozyNights Sleeping Bag,Camping,Backup,Damage,2025-07-16,-1,124.78,-124.78,DMG-1860,Shipping Damage,112,111,warehouse2,Transaction processed for Backup location,system,2025-07-16
1861,3091,Freestyle Snowboard - 155cm,Ski,Regional,Transfer,2026-01-21,-12,436.65,-5239.8,TRF-3489,Warehouse Transfer,185,173,warehouse2,Transaction processed for Regional location,system,2026-01-21
1862,1561,EcoFire Camping Stove,Camping,Backup,Sale,2025-07-14,-38,79.9,-3036.2,SO-44610,Customer Sale,116,78,system,Transaction processed for Backup location,system,2025-07-14
1863,3053,Waterproof Ski Pants,Ski,Main,Sale,2026-04-30,-15,192.99,-2894.85,SO-70217,Customer Sale,82,67,warehouse1,Transaction processed for Main location,system,2026-04-30
1864,1511,Alpine Explorer Tent,Camping,Main,Adjustment,2026-04-22,13,319.45,4152.85,ADJ-1864,System Correction,92,105,system,Transaction processed for Main location,system,2026-04-22
1865,3061,Professional Ski Helmet,Ski,Main,Return,2025-09-29,4,97.19,388.77,RET-40965,Customer Return,78,82,warehouse1,Transaction processed for Main location,system,2025-09-29
1866,1563,CompactCook Camping Stove,Camping,Main,Sale,2026-04-21,-14,63.43,-888.02,SO-76048,Customer Sale,67,53,system,Transaction processed for Main location,system,2026-04-21
1867,3011,Alpine Pro Racing Skis - 170cm,Ski,Main,Return,2026-01-18,2,808.18,1616.37,RET-97187,Customer Return,63,65,warehouse2,Transaction processed for Main location,system,2026-01-18
1868,1512,SkyView 2-Person Tent,Camping,Backup,Sale,2025-12-21,-16,216.49,-3463.84,SO-51152,Customer Sale,20,4,system,Transaction processed for Backup location,system,2025-12-21
1869,1561,EcoFire Camping Stove,Camping,Backup,Sale,2025-08-12,-19,79.9,-1518.1,SO-30601,Customer Sale,105,86,warehouse1,Transaction processed for Backup location,system,2025-08-12
1870,1561,EcoFire Camping Stove,Camping,Main,Adjustment,2026-04-21,-14,79.9,-1118.6,ADJ-1870,Cycle Count,81,67,warehouse2,Transaction processed for Main location,system,2026-04-21
1871,1581,LED Headlamp - Rechargeable,Camping,Main,Sale,2026-03-18,-8,55.53,-444.24,SO-70128,Customer Sale,201,193,warehouse2,Transaction processed for Main location,system,2026-03-18
1872,3021,Nordic Classic XC Skis - 185cm,Ski,Backup,Adjustment,2025-10-18,-12,248.57,-2982.84,ADJ-1872,Physical Count,10,-2,warehouse1,Transaction processed for Backup location,system,2025-10-18
1873,1541,TrekReady Hiking Boots,Camping,Backup,Receipt,2026-03-04,167,110.34,18426.34,PO-9794,Purchase Order Receipt,26,193,warehouse2,Transaction processed for Backup location,system,2026-03-04
1874,1553,Adventure Dining Table,Camping,Backup,Receipt,2026-02-11,21,107.4,2255.33,PO-8999,Purchase Order Receipt,261,282,system,Transaction processed for Backup location,system,2026-02-11
1875,3081,All-Temp Ski Wax Kit,Ski,Backup,Sale,2026-03-15,-39,62.56,-2439.84,SO-29769,Customer Sale,46,7,warehouse2,Transaction processed for Backup location,system,2026-03-15
1876,1572,MountainDream Sleeping Bag,Camping,Main,Sale,2025-12-26,-2,223.02,-446.04,SO-92031,Customer Sale,141,139,warehouse2,Transaction processed for Main location,system,2025-12-26
1877,3092,All-Mountain Snowboard - 158cm,Ski,Main,Receipt,2026-03-04,139,504.61,70140.9,PO-7357,Purchase Order Receipt,83,222,warehouse1,Transaction processed for Main location,system,2026-03-04
1878,2022,Fork Set,Kitchen,Main,Sale,2025-11-28,-27,32.35,-873.45,SO-64215,Customer Sale,129,102,warehouse2,Transaction processed for Main location,system,2025-11-28
1879,2081,Food Storage Set,Kitchen,Main,Sale,2026-01-25,-35,24.64,-862.4,SO-94600,Customer Sale,69,34,warehouse2,Transaction processed for Main location,system,2026-01-25
1880,2111,High-Speed Blender,Kitchen,Backup,Sale,2026-03-25,-11,153.9,-1692.9,SO-75582,Customer Sale,57,46,warehouse2,Transaction processed for Backup location,system,2026-03-25
1881,2041,Serving Platter,Kitchen,Main,Receipt,2025-09-26,184,48.64,8949.97,PO-5433,Purchase Order Receipt,53,237,warehouse2,Transaction processed for Main location,system,2025-09-26
1882,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Damage,2025-07-16,-7,324.01,-2268.07,DMG-1882,Warehouse Damage,38,31,warehouse2,Transaction processed for Backup location,system,2025-07-16
1883,3072,Hand Warmers - 10 Pack,Ski,Backup,Receipt,2025-11-29,11,11.69,128.59,PO-2040,Purchase Order Receipt,140,151,warehouse2,Transaction processed for Backup location,system,2025-11-29
1884,2101,Measuring Cup Set,Kitchen,Main,Receipt,2025-07-14,136,14.25,1937.45,PO-3545,Purchase Order Receipt,113,249,warehouse1,Transaction processed for Main location,system,2025-07-14
1885,1541,TrekReady Hiking Boots,Camping,Backup,Sale,2026-04-23,-15,108.03,-1620.45,SO-56916,Customer Sale,55,40,warehouse2,Transaction processed for Backup location,system,2026-04-23
1886,1523,TrailLite Daypack,Camping,Main,Sale,2025-10-31,-14,52.89,-740.46,SO-74744,Customer Sale,199,185,warehouse2,Transaction processed for Main location,system,2025-10-31
1887,2081,Food Storage Set,Kitchen,Main,Sale,2025-09-13,-26,24.64,-640.64,SO-28986,Customer Sale,159,133,warehouse1,Transaction processed for Main location,system,2025-09-13
1888,3051,Insulated Ski Jacket - Men's,Ski,Main,Receipt,2025-10-01,42,211.75,8893.71,PO-2693,Purchase Order Receipt,96,138,warehouse1,Transaction processed for Main location,system,2025-10-01
1889,3072,Hand Warmers - 10 Pack,Ski,Backup,Sale,2025-08-14,-31,11.62,-360.22,SO-46490,Customer Sale,263,232,warehouse1,Transaction processed for Backup location,system,2025-08-14
1890,1523,TrailLite Daypack,Camping,Main,Sale,2025-09-27,-39,52.89,-2062.71,SO-22193,Customer Sale,236,197,warehouse2,Transaction processed for Main location,system,2025-09-27
1891,1512,SkyView 2-Person Tent,Camping,Backup,Return,2025-07-21,4,173.19,692.77,RET-40720,Customer Return,122,126,system,Transaction processed for Backup location,system,2025-07-21
1892,2031,Coffee Mug,Kitchen,Regional,Damage,2026-04-12,-4,22.75,-91.0,DMG-1892,Warehouse Damage,53,49,warehouse1,Transaction processed for Regional location,system,2026-04-12
1893,2022,Fork Set,Kitchen,Main,Receipt,2025-09-26,151,31.35,4734.54,PO-1187,Purchase Order Receipt,133,284,system,Transaction processed for Main location,system,2025-09-26
1894,2081,Food Storage Set,Kitchen,Main,Sale,2025-09-04,-15,24.64,-369.6,SO-29093,Customer Sale,0,-15,system,Transaction processed for Main location,system,2025-09-04
1895,1551,BaseCamp Folding Table,Camping,Regional,Sale,2026-02-27,-48,71.85,-3448.8,SO-60525,Customer Sale,185,137,warehouse2,Transaction processed for Regional location,system,2026-02-27
1896,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Sale,2026-01-08,-32,345.6,-11059.2,SO-68605,Customer Sale,143,111,system,Transaction processed for Main location,system,2026-01-08
1897,1522,SummitClimber Backpack,Camping,Backup,Receipt,2025-11-08,70,156.24,10936.48,PO-9214,Purchase Order Receipt,95,165,warehouse2,Transaction processed for Backup location,system,2025-11-08
1898,2022,Fork Set,Kitchen,Main,Receipt,2026-03-15,191,31.05,5930.86,PO-4820,Purchase Order Receipt,165,356,system,Transaction processed for Main location,system,2026-03-15
1899,3062,Anti-Fog Ski Goggles,Ski,Main,Transfer,2025-08-20,-18,95.15,-1712.7,TRF-2466,Warehouse Transfer,97,79,warehouse1,Transaction processed for Main location,system,2025-08-20
1900,3021,Nordic Classic XC Skis - 185cm,Ski,Backup,Receipt,2026-01-21,10,257.85,2578.48,PO-9181,Purchase Order Receipt,0,10,warehouse1,Transaction processed for Backup location,system,2026-01-21
1901,3053,Waterproof Ski Pants,Ski,Main,Receipt,2026-03-04,149,194.09,28919.25,PO-3254,Purchase Order Receipt,121,270,system,Transaction processed for Main location,system,2026-03-04
1902,1522,SummitClimber Backpack,Camping,Backup,Receipt,2026-01-25,174,158.21,27528.93,PO-3538,Purchase Order Receipt,103,277,system,Transaction processed for Backup location,system,2026-01-25
1903,1581,LED Headlamp - Rechargeable,Camping,Main,Sale,2025-10-10,-44,55.53,-2443.32,SO-74466,Customer Sale,95,51,warehouse1,Transaction processed for Main location,system,2025-10-10
1904,1532,TrailBlaze Hiking Pants,Camping,Main,Sale,2026-01-31,-48,64.18,-3080.64,SO-81633,Customer Sale,75,27,warehouse2,Transaction processed for Main location,system,2026-01-31
1905,2041,Serving Platter,Kitchen,Main,Adjustment,2025-09-22,6,49.94,299.64,ADJ-1905,System Correction,81,87,warehouse2,Transaction processed for Main location,system,2025-09-22
1906,3022,Backcountry Explorer XC Skis - 190cm,Ski,Backup,Transfer,2025-08-13,-25,345.6,-8640.0,TRF-7194,Warehouse Transfer,82,57,warehouse2,Transaction processed for Backup location,system,2025-08-13
1907,1542,TrailWalker Hiking Shoes,Camping,Backup,Sale,2026-02-18,-17,98.4,-1672.8,SO-31486,Customer Sale,89,72,warehouse2,Transaction processed for Backup location,system,2026-02-18
1908,1512,SkyView 2-Person Tent,Camping,Backup,Sale,2026-02-03,-28,216.49,-6061.72,SO-67096,Customer Sale,111,83,warehouse1,Transaction processed for Backup location,system,2026-02-03
1909,1562,PowerBurner Camping Stove,Camping,Main,Return,2025-08-19,1,108.44,108.44,RET-65168,Customer Return,66,67,system,Transaction processed for Main location,system,2025-08-19
1910,1551,BaseCamp Folding Table,Camping,Regional,Sale,2025-10-04,-38,71.85,-2730.3,SO-27332,Customer Sale,209,171,warehouse1,Transaction processed for Regional location,system,2025-10-04
1911,3102,Winter Hiking Boots - Waterproof,Ski,Backup,Damage,2026-02-22,-4,157.94,-631.76,DMG-1911,Shipping Damage,102,98,warehouse2,Transaction processed for Backup location,system,2026-02-22
1912,3033,Women's Performance Ski Boots,Ski,Backup,Receipt,2026-02-08,102,393.72,40159.21,PO-4432,Purchase Order Receipt,92,194,warehouse2,Transaction processed for Backup location,system,2026-02-08
1913,1523,TrailLite Daypack,Camping,Main,Receipt,2026-04-07,36,53.39,1922.07,PO-6462,Purchase Order Receipt,194,230,system,Transaction processed for Main location,system,2026-04-07
1914,3053,Waterproof Ski Pants,Ski,Main,Sale,2026-01-25,-18,192.99,-3473.82,SO-12246,Customer Sale,55,37,system,Transaction processed for Main location,system,2026-01-25
1915,1511,Alpine Explorer Tent,Camping,Main,Sale,2026-02-06,-16,319.45,-5111.2,SO-27546,Customer Sale,78,62,warehouse2,Transaction processed for Main location,system,2026-02-06
1916,2011,Coffee Maker,Kitchen,Main,Sale,2026-03-06,-45,128.11,-5764.95,SO-86216,Customer Sale,86,41,warehouse1,Transaction processed for Main location,system,2026-03-06
1917,2071,Baking Pan,Kitchen,Backup,Sale,2026-03-01,-26,23.09,-600.34,SO-37884,Customer Sale,125,99,warehouse2,Transaction processed for Backup location,system,2026-03-01
1918,1543,TrekStar Hiking Sandals,Camping,Regional,Receipt,2025-09-01,46,60.41,2778.7,PO-7202,Purchase Order Receipt,6,52,warehouse2,Transaction processed for Regional location,system,2025-09-01
1919,2022,Fork Set,Kitchen,Main,Sale,2026-02-07,-4,32.35,-129.4,SO-82331,Customer Sale,18,14,warehouse2,Transaction processed for Main location,system,2026-02-07
1920,2041,Serving Platter,Kitchen,Main,Receipt,2025-08-21,178,51.34,9139.1,PO-4502,Purchase Order Receipt,55,233,warehouse1,Transaction processed for Main location,system,2025-08-21
1921,2081,Food Storage Set,Kitchen,Main,Sale,2025-10-26,-14,24.64,-344.96,SO-81651,Customer Sale,7,-7,system,Transaction processed for Main location,system,2025-10-26
1922,3032,Comfort Fit Recreational Boots,Ski,Main,Return,2025-12-21,5,247.44,1237.2,RET-84819,Customer Return,107,112,warehouse1,Transaction processed for Main location,system,2025-12-21
1923,2112,4-Slice Toaster,Kitchen,Main,Adjustment,2025-12-22,-5,67.04,-335.2,ADJ-1923,Cycle Count,210,205,system,Transaction processed for Main location,system,2025-12-22
1924,3091,Freestyle Snowboard - 155cm,Ski,Regional,Sale,2025-09-12,-42,436.65,-18339.3,SO-88170,Customer Sale,148,106,system,Transaction processed for Regional location,system,2025-09-12
1925,1521,Adventurer Pro Backpack,Camping,Backup,Adjustment,2025-08-06,-17,114.97,-1954.49,ADJ-1925,System Correction,262,245,warehouse1,Transaction processed for Backup location,system,2025-08-06
1926,2041,Serving Platter,Kitchen,Main,Sale,2025-10-17,-44,49.94,-2197.36,SO-45781,Customer Sale,35,-9,system,Transaction processed for Main location,system,2025-10-17
1927,1571,CozyNights Sleeping Bag,Camping,Backup,Sale,2026-02-18,-3,124.78,-374.34,SO-47054,Customer Sale,83,80,system,Transaction processed for Backup location,system,2026-02-18
1928,3092,All-Mountain Snowboard - 158cm,Ski,Main,Sale,2025-10-17,-48,498.01,-23904.48,SO-89718,Customer Sale,217,169,warehouse1,Transaction processed for Main location,system,2025-10-17
1929,2112,4-Slice Toaster,Kitchen,Main,Sale,2025-08-29,-27,67.04,-1810.08,SO-76434,Customer Sale,157,130,warehouse2,Transaction processed for Main location,system,2025-08-29
1930,3031,Pro Flex Racing Ski Boots,Ski,Backup,Transfer,2025-07-30,-27,479.9,-12957.3,TRF-9247,Warehouse Transfer,121,94,system,Transaction processed for Backup location,system,2025-07-30
1931,1552,TrekMaster Camping Chair,Camping,Main,Sale,2025-11-30,-1,57.02,-57.02,SO-23801,Customer Sale,182,181,system,Transaction processed for Main location,system,2025-11-30
1932,1523,TrailLite Daypack,Camping,Backup,Receipt,2026-01-05,152,50.72,7708.95,PO-9460,Purchase Order Receipt,103,255,system,Transaction processed for Backup location,system,2026-01-05
1933,1581,LED Headlamp - Rechargeable,Camping,Main,Sale,2025-09-07,-39,55.53,-2165.67,SO-77140,Customer Sale,208,169,warehouse1,Transaction processed for Main location,system,2025-09-07
1934,2012,Espresso Machine,Kitchen,Main,Sale,2025-10-04,-25,285.82,-7145.5,SO-58159,Customer Sale,4,-21,system,Transaction processed for Main location,system,2025-10-04
1935,2111,High-Speed Blender,Kitchen,Backup,Receipt,2025-12-09,29,156.77,4546.29,PO-1224,Purchase Order Receipt,42,71,warehouse2,Transaction processed for Backup location,system,2025-12-09
1936,3071,Ski Boot Bag - Premium,Ski,Main,Receipt,2026-01-07,142,43.87,6229.15,PO-4244,Purchase Order Receipt,3,145,warehouse1,Transaction processed for Main location,system,2026-01-07
1937,1541,TrekReady Hiking Boots,Camping,Backup,Sale,2026-01-25,-22,108.03,-2376.66,SO-62403,Customer Sale,102,80,system,Transaction processed for Backup location,system,2026-01-25
1938,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Receipt,2025-11-06,81,58.22,4715.69,PO-5829,Purchase Order Receipt,28,109,warehouse2,Transaction processed for Backup location,system,2025-11-06
1939,3062,Anti-Fog Ski Goggles,Ski,Main,Adjustment,2026-03-31,-7,95.15,-666.05,ADJ-1939,System Correction,68,61,system,Transaction processed for Main location,system,2026-03-31
1940,3081,All-Temp Ski Wax Kit,Ski,Backup,Sale,2025-12-07,-31,62.56,-1939.36,SO-96408,Customer Sale,97,66,warehouse2,Transaction processed for Backup location,system,2025-12-07
1941,1561,EcoFire Camping Stove,Camping,Backup,Sale,2025-09-29,-30,79.9,-2397.0,SO-49110,Customer Sale,20,-10,warehouse1,Transaction processed for Backup location,system,2025-09-29
1942,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Backup,Sale,2025-07-04,-24,585.91,-14061.84,SO-31747,Customer Sale,128,104,warehouse1,Transaction processed for Backup location,system,2025-07-04
1943,3102,Winter Hiking Boots - Waterproof,Ski,Main,Transfer,2025-08-27,-21,157.94,-3316.74,TRF-1259,Warehouse Transfer,133,112,warehouse1,Transaction processed for Main location,system,2025-08-27
1944,1542,TrailWalker Hiking Shoes,Camping,Backup,Transfer,2025-10-28,-27,98.4,-2656.8,TRF-8694,Warehouse Transfer,43,16,warehouse1,Transaction processed for Backup location,system,2025-10-28
1945,3091,Freestyle Snowboard - 155cm,Ski,Regional,Sale,2026-03-07,-26,436.65,-11352.9,SO-48794,Customer Sale,182,156,warehouse1,Transaction processed for Regional location,system,2026-03-07
1946,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Adjustment,2025-09-03,-17,345.6,-5875.2,ADJ-1946,Cycle Count,156,139,warehouse2,Transaction processed for Main location,system,2025-09-03
1947,2111,High-Speed Blender,Kitchen,Backup,Sale,2026-03-04,-32,153.9,-4924.8,SO-88906,Customer Sale,62,30,system,Transaction processed for Backup location,system,2026-03-04
1948,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Backup,Adjustment,2025-07-15,6,585.91,3515.46,ADJ-1948,Cycle Count,126,132,warehouse2,Transaction processed for Backup location,system,2025-07-15
1949,3071,Ski Boot Bag - Premium,Ski,Main,Sale,2026-04-27,-10,46.08,-460.8,SO-31997,Customer Sale,93,83,warehouse2,Transaction processed for Main location,system,2026-04-27
1950,2011,Coffee Maker,Kitchen,Main,Sale,2026-04-09,-2,128.11,-256.22,SO-75944,Customer Sale,84,82,warehouse1,Transaction processed for Main location,system,2026-04-09
1951,3102,Winter Hiking Boots - Waterproof,Ski,Backup,Sale,2026-02-02,-35,157.94,-5527.9,SO-58187,Customer Sale,99,64,warehouse2,Transaction processed for Backup location,system,2026-02-02
1952,1541,TrekReady Hiking Boots,Camping,Backup,Receipt,2025-12-11,198,110.92,21961.75,PO-8120,Purchase Order Receipt,136,334,warehouse2,Transaction processed for Backup location,system,2025-12-11
1953,1561,EcoFire Camping Stove,Camping,Main,Receipt,2025-10-11,195,76.86,14987.11,PO-3908,Purchase Order Receipt,88,283,warehouse1,Transaction processed for Main location,system,2025-10-11
1954,3033,Women's Performance Ski Boots,Ski,Main,Sale,2025-11-24,-49,376.2,-18433.8,SO-58998,Customer Sale,56,7,system,Transaction processed for Main location,system,2025-11-24
1955,1511,Alpine Explorer Tent,Camping,Main,Receipt,2025-08-25,130,308.29,40077.14,PO-9448,Purchase Order Receipt,112,242,warehouse1,Transaction processed for Main location,system,2025-08-25
1956,1542,TrailWalker Hiking Shoes,Camping,Main,Sale,2025-08-25,-48,98.4,-4723.2,SO-77053,Customer Sale,21,-27,warehouse1,Transaction processed for Main location,system,2025-08-25
1957,2051,Ice Cream Bowl,Kitchen,Main,Receipt,2026-03-07,176,18.95,3334.99,PO-3313,Purchase Order Receipt,68,244,warehouse1,Transaction processed for Main location,system,2026-03-07
1958,3031,Pro Flex Racing Ski Boots,Ski,Backup,Sale,2025-08-12,-31,479.9,-14876.9,SO-88786,Customer Sale,49,18,system,Transaction processed for Backup location,system,2025-08-12
1959,3052,Thermal Base Layer Set - Women's,Ski,Backup,Receipt,2026-03-17,173,106.98,18507.78,PO-5920,Purchase Order Receipt,69,242,system,Transaction processed for Backup location,system,2026-03-17
1960,2022,Fork Set,Kitchen,Main,Sale,2025-07-12,-20,32.35,-647.0,SO-69337,Customer Sale,132,112,warehouse1,Transaction processed for Main location,system,2025-07-12
1961,3102,Winter Hiking Boots - Waterproof,Ski,Main,Return,2026-03-19,1,126.35,126.35,RET-88546,Customer Return,88,89,system,Transaction processed for Main location,system,2026-03-19
1962,2021,Chef Knife,Kitchen,Main,Sale,2026-02-13,-33,64.53,-2129.49,SO-68589,Customer Sale,0,-33,warehouse2,Transaction processed for Main location,system,2026-02-13
1963,2121,Bamboo Cutting Board Set,Kitchen,Backup,Sale,2026-04-10,-34,34.3,-1166.2,SO-37561,Customer Sale,132,98,warehouse1,Transaction processed for Backup location,system,2026-04-10
1964,2011,Coffee Maker,Kitchen,Main,Sale,2026-02-17,-32,128.11,-4099.52,SO-85514,Customer Sale,94,62,warehouse2,Transaction processed for Main location,system,2026-02-17
1965,1532,TrailBlaze Hiking Pants,Camping,Main,Receipt,2025-08-23,141,65.36,9216.46,PO-3989,Purchase Order Receipt,64,205,warehouse1,Transaction processed for Main location,system,2025-08-23
1966,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Main,Transfer,2025-07-01,-31,324.01,-10044.31,TRF-7898,Warehouse Transfer,74,43,warehouse2,Transaction processed for Main location,system,2025-07-01
1967,2081,Food Storage Set,Kitchen,Main,Transfer,2026-01-26,-38,24.64,-936.32,TRF-3568,Warehouse Transfer,115,77,warehouse2,Transaction processed for Main location,system,2026-01-26
1968,2081,Food Storage Set,Kitchen,Main,Transfer,2026-03-07,-11,24.64,-271.04,TRF-2695,Warehouse Transfer,154,143,system,Transaction processed for Main location,system,2026-03-07
1969,3101,Winter Boots - Insulated,Ski,Regional,Sale,2025-07-27,-49,116.03,-5685.47,SO-81839,Customer Sale,123,74,system,Transaction processed for Regional location,system,2025-07-27
1970,3033,Women's Performance Ski Boots,Ski,Main,Damage,2025-12-18,-6,376.2,-2257.2,DMG-1970,Quality Issue,22,16,warehouse1,Transaction processed for Main location,system,2025-12-18
1971,1572,MountainDream Sleeping Bag,Camping,Main,Adjustment,2025-10-28,-20,223.02,-4460.4,ADJ-1971,Cycle Count,144,124,warehouse2,Transaction processed for Main location,system,2025-10-28
1972,1553,Adventure Dining Table,Camping,Backup,Return,2026-03-15,5,88.25,441.24,RET-74084,Customer Return,236,241,system,Transaction processed for Backup location,system,2026-03-15
1973,2121,Bamboo Cutting Board Set,Kitchen,Backup,Sale,2025-11-18,-20,34.3,-686.0,SO-73032,Customer Sale,197,177,warehouse1,Transaction processed for Backup location,system,2025-11-18
1974,1541,TrekReady Hiking Boots,Camping,Backup,Adjustment,2025-10-12,7,108.03,756.21,ADJ-1974,Cycle Count,12,19,warehouse2,Transaction processed for Backup location,system,2025-10-12
1975,3081,All-Temp Ski Wax Kit,Ski,Backup,Adjustment,2026-02-26,-12,62.56,-750.72,ADJ-1975,Cycle Count,91,79,warehouse2,Transaction processed for Backup location,system,2026-02-26
1976,3082,Edge Tuning Tool Set,Ski,Main,Sale,2026-02-25,-23,85.34,-1962.82,SO-92147,Customer Sale,24,1,warehouse2,Transaction processed for Main location,system,2026-02-25
1977,3033,Women's Performance Ski Boots,Ski,Main,Receipt,2026-01-06,139,361.71,50277.35,PO-5321,Purchase Order Receipt,92,231,warehouse1,Transaction processed for Main location,system,2026-01-06
1978,1552,TrekMaster Camping Chair,Camping,Main,Sale,2025-12-04,-42,57.02,-2394.84,SO-85088,Customer Sale,95,53,system,Transaction processed for Main location,system,2025-12-04
1979,1542,TrailWalker Hiking Shoes,Camping,Main,Sale,2026-03-20,-17,98.4,-1672.8,SO-18576,Customer Sale,85,68,system,Transaction processed for Main location,system,2026-03-20
1980,1511,Alpine Explorer Tent,Camping,Main,Transfer,2025-10-05,-15,319.45,-4791.75,TRF-7263,Warehouse Transfer,107,92,warehouse1,Transaction processed for Main location,system,2025-10-05
1981,1532,TrailBlaze Hiking Pants,Camping,Backup,Sale,2025-10-26,-39,64.18,-2503.02,SO-12652,Customer Sale,61,22,warehouse2,Transaction processed for Backup location,system,2025-10-26
1982,3032,Comfort Fit Recreational Boots,Ski,Main,Damage,2026-01-20,-10,309.3,-3093.0,DMG-1982,Quality Issue,44,34,warehouse2,Transaction processed for Main location,system,2026-01-20
1983,3052,Thermal Base Layer Set - Women's,Ski,Backup,Receipt,2025-09-30,72,103.98,7486.89,PO-5229,Purchase Order Receipt,28,100,warehouse1,Transaction processed for Backup location,system,2025-09-30
1984,1571,CozyNights Sleeping Bag,Camping,Backup,Sale,2025-11-19,-42,124.78,-5240.76,SO-43598,Customer Sale,150,108,system,Transaction processed for Backup location,system,2025-11-19
1985,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Transfer,2025-10-25,-33,324.01,-10692.33,TRF-5144,Warehouse Transfer,51,18,system,Transaction processed for Backup location,system,2025-10-25
1986,1572,MountainDream Sleeping Bag,Camping,Main,Sale,2025-11-01,-44,223.02,-9812.88,SO-79030,Customer Sale,87,43,system,Transaction processed for Main location,system,2025-11-01
1987,3061,Professional Ski Helmet,Ski,Main,Sale,2025-12-16,-32,121.49,-3887.68,SO-64639,Customer Sale,57,25,warehouse2,Transaction processed for Main location,system,2025-12-16
1988,1581,LED Headlamp - Rechargeable,Camping,Main,Sale,2025-11-12,-31,55.53,-1721.43,SO-23676,Customer Sale,209,178,warehouse1,Transaction processed for Main location,system,2025-11-12
1989,1561,EcoFire Camping Stove,Camping,Backup,Receipt,2026-02-28,81,83.4,6755.77,PO-5105,Purchase Order Receipt,58,139,system,Transaction processed for Backup location,system,2026-02-28
1990,3102,Winter Hiking Boots - Waterproof,Ski,Backup,Transfer,2025-07-14,-44,157.94,-6949.36,TRF-5377,Warehouse Transfer,68,24,warehouse1,Transaction processed for Backup location,system,2025-07-14
1991,2041,Serving Platter,Kitchen,Main,Receipt,2025-08-20,85,48.59,4130.05,PO-8836,Purchase Order Receipt,21,106,system,Transaction processed for Main location,system,2025-08-20
1992,3092,All-Mountain Snowboard - 158cm,Ski,Main,Sale,2026-03-15,-28,498.01,-13944.28,SO-41883,Customer Sale,107,79,system,Transaction processed for Main location,system,2026-03-15
