OrderID,OrderLineNumber,ProductID,ProductName,Quantity,UnitPrice,LineTotal,DiscountAmount,TaxAmount
c3d32b57-f7b0-4b84-bce3-1e21c7515840,1,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
1c76d0eb-0dbc-412e-a2c5-31d9ef0acb28,1,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
1c76d0eb-0dbc-412e-a2c5-31d9ef0acb28,2,1561,EcoFire Camping Stove,3,124.99,374.97,0.0,32.81
924a2891-a1da-4b14-a1a7-6ff6d81b8023,1,1523,TrailLite Daypack,2,79.99,159.98,0.0,14.0
924a2891-a1da-4b14-a1a7-6ff6d81b8023,2,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
924a2891-a1da-4b14-a1a7-6ff6d81b8023,3,1543,TrekStar Hiking Sandals,1,89.99,89.99,0.0,7.87
829ba8cd-4f23-4273-913c-fa1f41d51dea,1,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
07a4f93a-e3a0-4d40-aca5-5dbc268a3473,1,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
07a4f93a-e3a0-4d40-aca5-5dbc268a3473,2,1543,TrekStar Hiking Sandals,1,89.99,89.99,0.0,7.87
07a4f93a-e3a0-4d40-aca5-5dbc268a3473,3,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
8c4dc892-853b-4a20-b017-f313c08a628c,1,1541,TrekReady Hiking Boots,2,179.99,359.98,0.0,31.5
8c4dc892-853b-4a20-b017-f313c08a628c,2,1562,PowerBurner Camping Stove,3,189.99,569.97,0.0,49.87
8c4dc892-853b-4a20-b017-f313c08a628c,3,1523,TrailLite Daypack,2,79.99,159.98,0.0,14.0
00634b8c-4027-4fae-883a-4de3b0dac2b6,1,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
00634b8c-4027-4fae-883a-4de3b0dac2b6,2,1571,CozyNights Sleeping Bag,2,159.99,319.98,0.0,28.0
00634b8c-4027-4fae-883a-4de3b0dac2b6,3,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
00634b8c-4027-4fae-883a-4de3b0dac2b6,4,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
5678b25f-309c-46f0-8e6b-370a004ece5f,1,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
5678b25f-309c-46f0-8e6b-370a004ece5f,2,1523,TrailLite Daypack,2,79.99,159.98,0.0,14.0
5678b25f-309c-46f0-8e6b-370a004ece5f,3,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
5678b25f-309c-46f0-8e6b-370a004ece5f,4,1553,Adventure Dining Table,2,149.99,299.98,0.0,26.25
eaaf32af-0a69-4ada-9e07-501156723ad9,1,1532,TrailBlaze Hiking Pants,3,89.99,269.97,0.0,23.62
eaaf32af-0a69-4ada-9e07-501156723ad9,2,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
d7cfc3fa-8e03-4641-aac5-d6b776b60ddb,1,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
d7cfc3fa-8e03-4641-aac5-d6b776b60ddb,2,1542,TrailWalker Hiking Shoes,3,129.99,389.97,0.0,34.12
d7cfc3fa-8e03-4641-aac5-d6b776b60ddb,3,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
2678fc1f-16e9-48ae-86a9-cdc3d8da4b3f,1,1571,CozyNights Sleeping Bag,2,159.99,319.98,0.0,28.0
5cda5beb-e1ad-46b3-93d5-6abdd19ccb70,1,1541,TrekReady Hiking Boots,1,179.99,179.99,0.0,15.75
5cda5beb-e1ad-46b3-93d5-6abdd19ccb70,2,1553,Adventure Dining Table,2,149.99,299.98,0.0,26.25
5cda5beb-e1ad-46b3-93d5-6abdd19ccb70,3,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
2d23704c-3665-46a8-843a-6276272a4e01,1,1521,Adventurer Pro Backpack,2,189.99,379.98,0.0,33.25
2d23704c-3665-46a8-843a-6276272a4e01,2,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
feec5793-36e7-4a43-bde5-28f53fcb2077,1,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
6a11dc19-d99f-4dae-95fe-52365f7784a8,1,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
787fd9cc-b3fc-4ac0-b991-97e75987474c,1,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
787fd9cc-b3fc-4ac0-b991-97e75987474c,2,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
1bb21401-99ea-4ade-ad58-3e08e42812f9,1,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
1bb21401-99ea-4ade-ad58-3e08e42812f9,2,1563,CompactCook Camping Stove,1,94.99,94.99,0.0,8.31
c5b99c6a-df0f-456f-a34a-61b45babea13,1,1571,CozyNights Sleeping Bag,3,159.99,479.97,0.0,42.0
c5b99c6a-df0f-456f-a34a-61b45babea13,2,1523,TrailLite Daypack,2,79.99,159.98,0.0,14.0
c5b99c6a-df0f-456f-a34a-61b45babea13,3,1522,SummitClimber Backpack,2,219.99,439.98,0.0,38.5
c5b99c6a-df0f-456f-a34a-61b45babea13,4,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
ca54ae07-8f42-4fd6-aab5-152040fe4611,1,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
ca54ae07-8f42-4fd6-aab5-152040fe4611,2,1572,MountainDream Sleeping Bag,3,289.99,869.97,0.0,76.12
1bfafc1a-8722-4155-852f-b9ce88ae93e8,1,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
1bfafc1a-8722-4155-852f-b9ce88ae93e8,2,1553,Adventure Dining Table,3,149.99,449.97,0.0,39.37
21a416c2-f699-443a-8682-04586e5105c9,1,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
a780e42a-1923-4889-93d5-bef4247ae08b,1,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
5444585d-d48c-4b46-b6cd-fedf629903b1,1,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
5444585d-d48c-4b46-b6cd-fedf629903b1,2,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
5444585d-d48c-4b46-b6cd-fedf629903b1,3,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
5444585d-d48c-4b46-b6cd-fedf629903b1,4,1541,TrekReady Hiking Boots,1,179.99,179.99,0.0,15.75
9b288549-cd8f-4aa4-847b-97136fd83714,1,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
9b288549-cd8f-4aa4-847b-97136fd83714,2,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
9b288549-cd8f-4aa4-847b-97136fd83714,3,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
9b288549-cd8f-4aa4-847b-97136fd83714,4,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
7ebcbc4c-3dbb-477c-80a0-2398296b246c,1,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
47f956e1-b204-4d87-88af-45d369bfe8de,1,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
47f956e1-b204-4d87-88af-45d369bfe8de,2,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
47f956e1-b204-4d87-88af-45d369bfe8de,3,1561,EcoFire Camping Stove,3,124.99,374.97,0.0,32.81
7a7b5dd3-aee4-45be-9c9f-706c05d981bd,1,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
7a7b5dd3-aee4-45be-9c9f-706c05d981bd,2,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
7a7b5dd3-aee4-45be-9c9f-706c05d981bd,3,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
7a7b5dd3-aee4-45be-9c9f-706c05d981bd,4,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
8031390a-ce16-4aea-90ab-95bb9fc06a23,1,1552,TrekMaster Camping Chair,1,74.99,74.99,0.0,6.56
128b1230-1ad4-44fa-b059-133d1acb27e7,1,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
3334065d-b59a-4003-bbf2-3d2a90ba7b79,1,1543,TrekStar Hiking Sandals,3,89.99,269.97,0.0,23.62
3334065d-b59a-4003-bbf2-3d2a90ba7b79,2,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
3334065d-b59a-4003-bbf2-3d2a90ba7b79,3,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
3334065d-b59a-4003-bbf2-3d2a90ba7b79,4,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
a7327672-6dfd-46af-a524-eeb879465076,1,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
a7327672-6dfd-46af-a524-eeb879465076,2,1581,LED Headlamp - Rechargeable,1,74.99,74.99,0.0,6.56
a7327672-6dfd-46af-a524-eeb879465076,3,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
d298425f-9763-4582-8a24-0b330b2c9a53,1,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
ed2fdc93-b628-4b84-b550-aa7fe9cf4510,1,1542,TrailWalker Hiking Shoes,3,129.99,389.97,0.0,34.12
ed2fdc93-b628-4b84-b550-aa7fe9cf4510,2,1541,TrekReady Hiking Boots,1,179.99,179.99,0.0,15.75
ed2fdc93-b628-4b84-b550-aa7fe9cf4510,3,1571,CozyNights Sleeping Bag,3,159.99,479.97,0.0,42.0
ed2fdc93-b628-4b84-b550-aa7fe9cf4510,4,1571,CozyNights Sleeping Bag,3,159.99,479.97,0.0,42.0
79aeac4e-eb39-4c00-aacf-bafdd7e74a25,1,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
79aeac4e-eb39-4c00-aacf-bafdd7e74a25,2,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
79aeac4e-eb39-4c00-aacf-bafdd7e74a25,3,1531,Summit Breeze Jacket,3,149.99,449.97,0.0,39.37
79aeac4e-eb39-4c00-aacf-bafdd7e74a25,4,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
63329091-976e-4a9f-b22b-81884f0793d0,1,1561,EcoFire Camping Stove,1,124.99,124.99,0.0,10.94
63329091-976e-4a9f-b22b-81884f0793d0,2,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
0406e585-47df-4806-a3a7-128d7e8b6357,1,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
0406e585-47df-4806-a3a7-128d7e8b6357,2,1552,TrekMaster Camping Chair,3,74.99,224.97,0.0,19.68
2deaabbe-fb4f-488c-8c0a-2cb5d704a985,1,1521,Adventurer Pro Backpack,2,189.99,379.98,0.0,33.25
2deaabbe-fb4f-488c-8c0a-2cb5d704a985,2,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
2deaabbe-fb4f-488c-8c0a-2cb5d704a985,3,1541,TrekReady Hiking Boots,2,179.99,359.98,0.0,31.5
2deaabbe-fb4f-488c-8c0a-2cb5d704a985,4,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
66ba84a8-19a1-4691-846d-9d60fea86822,1,1581,LED Headlamp - Rechargeable,1,74.99,74.99,0.0,6.56
e5f34531-a1b2-4b88-8884-25cf0bfd95df,1,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
e5f34531-a1b2-4b88-8884-25cf0bfd95df,2,1572,MountainDream Sleeping Bag,2,289.99,579.98,0.0,50.75
e5f34531-a1b2-4b88-8884-25cf0bfd95df,3,1553,Adventure Dining Table,2,149.99,299.98,0.0,26.25
e5f34531-a1b2-4b88-8884-25cf0bfd95df,4,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
c95ee53d-acdd-4fde-984c-46e9979877bc,1,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
c95ee53d-acdd-4fde-984c-46e9979877bc,2,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
c95ee53d-acdd-4fde-984c-46e9979877bc,3,1553,Adventure Dining Table,2,149.99,299.98,0.0,26.25
40a6705e-c36f-4a37-bce4-08ef81444126,1,1553,Adventure Dining Table,2,149.99,299.98,0.0,26.25
40a6705e-c36f-4a37-bce4-08ef81444126,2,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
c06cddd2-1ba8-432b-8353-26891ed15194,1,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
c06cddd2-1ba8-432b-8353-26891ed15194,2,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
c06cddd2-1ba8-432b-8353-26891ed15194,3,1543,TrekStar Hiking Sandals,2,89.99,179.98,0.0,15.75
bc7950b0-55bf-4901-a227-c0b7adac25b3,1,1562,PowerBurner Camping Stove,1,189.99,189.99,0.0,16.62
bc7950b0-55bf-4901-a227-c0b7adac25b3,2,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
bc7950b0-55bf-4901-a227-c0b7adac25b3,3,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
83e97cb0-851e-4626-9ec5-480ce98f2f41,1,1563,CompactCook Camping Stove,1,94.99,94.99,0.0,8.31
83e97cb0-851e-4626-9ec5-480ce98f2f41,2,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
83e97cb0-851e-4626-9ec5-480ce98f2f41,3,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
83e97cb0-851e-4626-9ec5-480ce98f2f41,4,1551,BaseCamp Folding Table,1,89.99,89.99,0.0,7.87
540f3bf8-73ab-4e2a-88e2-3fffff810a34,1,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
540f3bf8-73ab-4e2a-88e2-3fffff810a34,2,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
540f3bf8-73ab-4e2a-88e2-3fffff810a34,3,1521,Adventurer Pro Backpack,2,189.99,379.98,0.0,33.25
540f3bf8-73ab-4e2a-88e2-3fffff810a34,4,1522,SummitClimber Backpack,2,219.99,439.98,0.0,38.5
db256496-fc82-4aa0-b05a-6a9889d571f5,1,1562,PowerBurner Camping Stove,1,189.99,189.99,0.0,16.62
db256496-fc82-4aa0-b05a-6a9889d571f5,2,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
db256496-fc82-4aa0-b05a-6a9889d571f5,3,1563,CompactCook Camping Stove,3,94.99,284.97,0.0,24.93
8f579db3-2746-4e10-b24e-5a6a4512c131,1,1553,Adventure Dining Table,3,149.99,449.97,0.0,39.37
8f579db3-2746-4e10-b24e-5a6a4512c131,2,1521,Adventurer Pro Backpack,2,189.99,379.98,0.0,33.25
ac006eeb-5402-4ee7-9daa-7d7ac4fcdaa1,1,1542,TrailWalker Hiking Shoes,3,129.99,389.97,0.0,34.12
0dca1532-5411-4361-8ff5-574d2a75d288,1,1571,CozyNights Sleeping Bag,1,159.99,159.99,0.0,14.0
0dca1532-5411-4361-8ff5-574d2a75d288,2,1543,TrekStar Hiking Sandals,2,89.99,179.98,0.0,15.75
0dca1532-5411-4361-8ff5-574d2a75d288,3,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
bd68a1d9-7b64-476b-8aa8-65d166e22317,1,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
bd68a1d9-7b64-476b-8aa8-65d166e22317,2,1542,TrailWalker Hiking Shoes,2,129.99,259.98,0.0,22.75
bd68a1d9-7b64-476b-8aa8-65d166e22317,3,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
971b7027-d31c-4cc8-b58e-af45d477af13,1,1561,EcoFire Camping Stove,3,124.99,374.97,0.0,32.81
c3e95fbb-4417-4cf2-825e-3b9fe458a23a,1,1552,TrekMaster Camping Chair,1,74.99,74.99,0.0,6.56
c3e95fbb-4417-4cf2-825e-3b9fe458a23a,2,1542,TrailWalker Hiking Shoes,3,129.99,389.97,0.0,34.12
c3e95fbb-4417-4cf2-825e-3b9fe458a23a,3,1541,TrekReady Hiking Boots,1,179.99,179.99,0.0,15.75
c3e95fbb-4417-4cf2-825e-3b9fe458a23a,4,1531,Summit Breeze Jacket,3,149.99,449.97,0.0,39.37
5100b717-1cb6-4338-8a97-38eab004e18f,1,1553,Adventure Dining Table,2,149.99,299.98,0.0,26.25
c62f0500-4036-4708-add3-1e00a0355109,1,1543,TrekStar Hiking Sandals,1,89.99,89.99,0.0,7.87
c62f0500-4036-4708-add3-1e00a0355109,2,1552,TrekMaster Camping Chair,3,74.99,224.97,0.0,19.68
c62f0500-4036-4708-add3-1e00a0355109,3,1532,TrailBlaze Hiking Pants,3,89.99,269.97,0.0,23.62
3782fd29-8481-4953-8d51-498c7eeecc1b,1,1531,Summit Breeze Jacket,3,149.99,449.97,0.0,39.37
4ebe21ea-d207-457b-8323-160dbb6018a0,1,1543,TrekStar Hiking Sandals,2,89.99,179.98,0.0,15.75
4ebe21ea-d207-457b-8323-160dbb6018a0,2,1562,PowerBurner Camping Stove,3,189.99,569.97,0.0,49.87
4ebe21ea-d207-457b-8323-160dbb6018a0,3,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
4ebe21ea-d207-457b-8323-160dbb6018a0,4,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
cb36d60a-bc34-455f-a071-cbfcce59ba07,1,1551,BaseCamp Folding Table,3,89.99,269.97,0.0,23.62
cb36d60a-bc34-455f-a071-cbfcce59ba07,2,1543,TrekStar Hiking Sandals,1,89.99,89.99,0.0,7.87
cb36d60a-bc34-455f-a071-cbfcce59ba07,3,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
cb36d60a-bc34-455f-a071-cbfcce59ba07,4,1543,TrekStar Hiking Sandals,1,89.99,89.99,0.0,7.87
6944f3ff-b9d9-4e6c-b18b-a35690a4af0d,1,1523,TrailLite Daypack,2,79.99,159.98,0.0,14.0
6944f3ff-b9d9-4e6c-b18b-a35690a4af0d,2,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
6944f3ff-b9d9-4e6c-b18b-a35690a4af0d,3,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
6944f3ff-b9d9-4e6c-b18b-a35690a4af0d,4,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
f0b975ee-ffa8-4b3e-9005-f87dfbc39179,1,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
f0b975ee-ffa8-4b3e-9005-f87dfbc39179,2,1523,TrailLite Daypack,2,79.99,159.98,0.0,14.0
f0b975ee-ffa8-4b3e-9005-f87dfbc39179,3,1522,SummitClimber Backpack,2,219.99,439.98,0.0,38.5
f0b975ee-ffa8-4b3e-9005-f87dfbc39179,4,1562,PowerBurner Camping Stove,2,189.99,379.98,0.0,33.25
79faa128-8924-4245-a314-6adcc644c468,1,1541,TrekReady Hiking Boots,1,179.99,179.99,0.0,15.75
79faa128-8924-4245-a314-6adcc644c468,2,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
79faa128-8924-4245-a314-6adcc644c468,3,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
a100b484-3391-4eda-a027-e06fe435dc6e,1,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
668bd1b5-1371-4e92-b169-1693c7fe6376,1,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
284f3dd7-018d-46cc-81ad-00ab251399cc,1,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
284f3dd7-018d-46cc-81ad-00ab251399cc,2,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
284f3dd7-018d-46cc-81ad-00ab251399cc,3,1581,LED Headlamp - Rechargeable,1,74.99,74.99,0.0,6.56
284f3dd7-018d-46cc-81ad-00ab251399cc,4,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
51eeeda2-8534-4011-af22-3b3c5ba900b3,1,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
51eeeda2-8534-4011-af22-3b3c5ba900b3,2,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
51eeeda2-8534-4011-af22-3b3c5ba900b3,3,1543,TrekStar Hiking Sandals,2,89.99,179.98,0.0,15.75
51eeeda2-8534-4011-af22-3b3c5ba900b3,4,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
cd63c347-6af0-43b9-864f-a9cc02523b82,1,1543,TrekStar Hiking Sandals,1,89.99,89.99,0.0,7.87
cd63c347-6af0-43b9-864f-a9cc02523b82,2,1572,MountainDream Sleeping Bag,2,289.99,579.98,0.0,50.75
cd63c347-6af0-43b9-864f-a9cc02523b82,3,1531,Summit Breeze Jacket,3,149.99,449.97,0.0,39.37
0ebb167f-b292-41ef-a21f-099143933c90,1,1551,BaseCamp Folding Table,2,89.99,179.98,0.0,15.75
0ebb167f-b292-41ef-a21f-099143933c90,2,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
0ebb167f-b292-41ef-a21f-099143933c90,3,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
220dfcbe-89c0-44d5-8dad-f9d317427d2b,1,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
220dfcbe-89c0-44d5-8dad-f9d317427d2b,2,1532,TrailBlaze Hiking Pants,3,89.99,269.97,0.0,23.62
77a27810-0f24-444f-b9e2-b0c5713036c7,1,1563,CompactCook Camping Stove,2,94.99,189.98,0.0,16.62
77a27810-0f24-444f-b9e2-b0c5713036c7,2,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
77a27810-0f24-444f-b9e2-b0c5713036c7,3,1553,Adventure Dining Table,1,149.99,149.99,0.0,13.12
1ddd972d-69dc-42b5-b03f-7f0a6e6496e4,1,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
1ddd972d-69dc-42b5-b03f-7f0a6e6496e4,2,1542,TrailWalker Hiking Shoes,3,129.99,389.97,0.0,34.12
1ddd972d-69dc-42b5-b03f-7f0a6e6496e4,3,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
97cfd83b-25db-48b0-a13f-1477097c33d7,1,1571,CozyNights Sleeping Bag,3,159.99,479.97,0.0,42.0
97cfd83b-25db-48b0-a13f-1477097c33d7,2,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
293af757-e88c-4ba2-899c-20a7e1a93baf,1,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
293af757-e88c-4ba2-899c-20a7e1a93baf,2,1532,TrailBlaze Hiking Pants,3,89.99,269.97,0.0,23.62
293af757-e88c-4ba2-899c-20a7e1a93baf,3,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
899b73af-151f-4760-a2e8-a4b48ae34252,1,1521,Adventurer Pro Backpack,2,189.99,379.98,0.0,33.25
899b73af-151f-4760-a2e8-a4b48ae34252,2,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
f856e3fd-8839-43ea-9179-ebdf37ad176a,1,1542,TrailWalker Hiking Shoes,3,129.99,389.97,0.0,34.12
723f162f-ff5b-4cbb-9185-08bbb33d431c,1,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
d07bac40-1590-4066-9cee-6a73a81663be,1,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
d07bac40-1590-4066-9cee-6a73a81663be,2,1543,TrekStar Hiking Sandals,2,89.99,179.98,0.0,15.75
d07bac40-1590-4066-9cee-6a73a81663be,3,1541,TrekReady Hiking Boots,3,179.99,539.97,0.0,47.25
d07bac40-1590-4066-9cee-6a73a81663be,4,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
98274869-40ef-48f1-bd03-d5ef33de2a1d,1,1542,TrailWalker Hiking Shoes,2,129.99,259.98,0.0,22.75
98274869-40ef-48f1-bd03-d5ef33de2a1d,2,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
98274869-40ef-48f1-bd03-d5ef33de2a1d,3,1553,Adventure Dining Table,1,149.99,149.99,0.0,13.12
8129130f-bad3-46cb-a865-62bb214fac7a,1,1552,TrekMaster Camping Chair,1,74.99,74.99,0.0,6.56
8129130f-bad3-46cb-a865-62bb214fac7a,2,1571,CozyNights Sleeping Bag,1,159.99,159.99,0.0,14.0
8129130f-bad3-46cb-a865-62bb214fac7a,3,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
8129130f-bad3-46cb-a865-62bb214fac7a,4,1553,Adventure Dining Table,1,149.99,149.99,0.0,13.12
ec10c6bc-67e8-4501-b0ed-093392985746,1,1541,TrekReady Hiking Boots,2,179.99,359.98,0.0,31.5
ec10c6bc-67e8-4501-b0ed-093392985746,2,1571,CozyNights Sleeping Bag,3,159.99,479.97,0.0,42.0
ec10c6bc-67e8-4501-b0ed-093392985746,3,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
88825f61-cd9d-4947-bfc4-ca69cc7e452f,1,1552,TrekMaster Camping Chair,1,74.99,74.99,0.0,6.56
184a75a4-084c-4154-9c14-5619547c5bbc,1,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
184a75a4-084c-4154-9c14-5619547c5bbc,2,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
184a75a4-084c-4154-9c14-5619547c5bbc,3,1561,EcoFire Camping Stove,2,124.99,249.98,0.0,21.87
184a75a4-084c-4154-9c14-5619547c5bbc,4,1521,Adventurer Pro Backpack,2,189.99,379.98,0.0,33.25
708b0011-652c-4bb6-9f93-a0b3cc4bce07,1,1572,MountainDream Sleeping Bag,1,289.99,289.99,0.0,25.37
708b0011-652c-4bb6-9f93-a0b3cc4bce07,2,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
708b0011-652c-4bb6-9f93-a0b3cc4bce07,3,1541,TrekReady Hiking Boots,3,179.99,539.97,0.0,47.25
2969135a-155e-4487-b826-ecae723f1e51,1,1572,MountainDream Sleeping Bag,3,289.99,869.97,0.0,76.12
fb53c4a9-8cb7-4820-85ac-2483a54e6338,1,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
fb53c4a9-8cb7-4820-85ac-2483a54e6338,2,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
fb53c4a9-8cb7-4820-85ac-2483a54e6338,3,1572,MountainDream Sleeping Bag,2,289.99,579.98,0.0,50.75
51d187fb-bdb1-47ca-950c-f766ef1e00fb,1,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
51d187fb-bdb1-47ca-950c-f766ef1e00fb,2,1543,TrekStar Hiking Sandals,1,89.99,89.99,0.0,7.87
121c0f6f-e053-460c-9995-0632dd49688f,1,1581,LED Headlamp - Rechargeable,2,74.99,149.98,0.0,13.12
121c0f6f-e053-460c-9995-0632dd49688f,2,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
a986c8e2-4cc1-45f8-a7f8-6066fc5bbfe3,1,1572,MountainDream Sleeping Bag,2,289.99,579.98,0.0,50.75
a986c8e2-4cc1-45f8-a7f8-6066fc5bbfe3,2,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
a986c8e2-4cc1-45f8-a7f8-6066fc5bbfe3,3,1581,LED Headlamp - Rechargeable,3,74.99,224.97,0.0,19.68
1cc36bd0-c233-41f3-8dd9-b2fec0f1c997,1,1522,SummitClimber Backpack,2,219.99,439.98,0.0,38.5
